"genre","us_creator","type","duration","female_percent","age_13_17","age_18_24","age_25_34","age_35_44","age_45_54","age_55_plus","us_audience","sponsored","monthly_views_growth","followers","uploads_90d","month","dow","live","views"
"Entertainment",1,"media company",0.56666666,77.04283,14.45233,37.520214,31.761309,11.082305,2.713504,2.4703407,71.792816,0,0.03916706,956.077,687,6,0,0,76.039
"Other",1,"media company",0.56666666,30.733044,19.168304,40.011066,29.157799,6.971713,2.2779515,2.4131658,40.822742,0,0.018817589,2905.494,127,6,4,0,188.341
"Entertainment",1,"media company",0.33333334,70.818596,13.800028,34.495903,30.349518,12.964914,4.6163845,3.7732553,74.666664,0,0.00594993,1281.06,731,11,2,0,133.915
"Entertainment",0,"media company",0.3,15.768612,5.912792,30.794123,33.701675,14.584025,7.462491,7.544891,18.141592,0,0.044130668,2054.388,708,4,1,0,314.03
"Sports",1,"media company",1.1833333,12.180419,3.4814065,29.82903,34.545998,15.737742,8.107069,8.298754,10.36036,0,0.04179458,3379.508,1480,9,5,0,209.885
"Sports",0,"influencer",0.46666667,15.42511,21.308746,33.887463,22.326622,5.5525494,6.875817,10.048802,11.918482,0,0.029679121,878.483,507,1,3,0,58.813
"Entertainment",1,"media company",0.56666666,81.46018,2.502887,32.677635,36.791443,18.5879,5.010902,4.4292336,23.809525,0,1.1714015e-05,306.294,37,7,4,0,21.558
"Entertainment",1,"media company",1.3333334,70.818596,13.800028,34.495903,30.349518,12.964914,4.6163845,3.7732553,74.666664,0,0.00594993,1281.06,731,11,2,0,39.283
"Food & Drink",1,"influencer",0.25,68.70062,1.5836947,18.242693,31.019247,24.062595,13.990921,11.100851,72.289154,0,0.01251099,4636.281,136,11,3,0,267.633
"Entertainment",1,"media company",1,30.13772,3.285034,16.713976,26.37153,19.339844,17.793966,16.495651,75.42417,0,0.055003982,1011.363,4117,7,3,0,137.102
"Sports",1,"media company",1.8,8.320461,4.276618,32.664764,33.871693,12.950126,7.6875114,8.549289,73.41914,0,0.058888245,741.013,880,11,2,0,140.341
"Sports",1,"media company",3.2333333,8.320461,4.276618,32.664764,33.871693,12.950126,7.6875114,8.549289,73.41914,0,0.058888245,741.013,880,11,3,0,73.789
"Sports",1,"media company",1.0666667,8.320461,4.276618,32.664764,33.871693,12.950126,7.6875114,8.549289,73.41914,0,0.058888245,741.013,880,11,5,0,81.248
"Entertainment",1,"media company",1.9,13.802775,5.844798,31.926064,34.528294,14.066388,6.801359,6.8330994,42.607216,0,0.07278519,3697.092,2479,7,6,0,362.055
"Entertainment",1,"influencer",3.65,32.326706,29.271273,34.58001,23.386154,7.08687,2.64655,3.0291452,73.11401,0,0.005689213,2286.351,93,5,6,0,354.731
"Entertainment",0,"media company",0.78333336,37.809425,7.011818,36.148872,31.606726,11.616332,6.79632,6.8199306,19.857656,0,0.030180225,578.765,1498,6,2,0,25.358
"Entertainment",1,"media company",1.5666667,61.873962,1.4062786,21.234766,33.10952,22.061457,11.82526,10.36272,59.747547,0,0.0071299383,3225.328,9,12,1,0,138.653
"Sports",0,"influencer",0.7,15.42511,21.308746,33.887463,22.326622,5.5525494,6.875817,10.048802,11.918482,0,0.029679121,878.483,507,2,2,0,28.227
"Other",1,"influencer",0.2,19.35551,6.8694496,32.46499,31.689846,12.990742,8.085685,7.899287,45.533897,0,0.06742951,2530.914,306,12,5,0,266.524
"Entertainment",0,"media company",0.98333335,54.22322,6.293517,49.579678,32.962936,6.146649,2.4252608,2.591958,20.142075,0,0.005820141,688.093,500,12,4,0,18.813
"Sports",1,"media company",0.56666666,11.450678,3.9394696,27.917713,31.15031,14.883247,10.926479,11.18278,97.170425,1,0.030345332,178.937,1050,9,3,0,21.312
"People & Blogs",1,"influencer",2.6166666,64.93192,28.383286,34.32078,23.387823,8.242947,2.851949,2.813215,48.651318,0,0.0031446365,505.046,57,10,4,0,40.461
"Entertainment",1,"media company",0.85,6.8522415,6.9064403,35.06648,30.825603,9.792261,7.9767957,9.432424,61.05527,0,0.026843278,233.348,458,3,4,0,13.428
"Entertainment",0,"media company",1.1333333,31.19296,1.571147,16.696291,25.825306,16.122192,20.152256,19.632805,18.727491,0,0.017793102,2512.159,7541,5,2,0,193.592
"Sports",0,"influencer",1.9333333,15.42511,21.308746,33.887463,22.326622,5.5525494,6.875817,10.048802,11.918482,0,0.029679121,878.483,507,3,3,0,140.732
"Food & Drink",1,"influencer",1.1666666,68.70062,1.5836947,18.242693,31.019247,24.062595,13.990921,11.100851,72.289154,0,0.01251099,4636.281,136,11,0,0,514.011
"Entertainment",1,"media company",0.4,6.8522415,6.9064403,35.06648,30.825603,9.792261,7.9767957,9.432424,61.05527,0,0.026843278,233.348,458,3,6,0,50.592
"Entertainment",0,"media company",0.33333334,37.809425,7.011818,36.148872,31.606726,11.616332,6.79632,6.8199306,19.857656,0,0.030180225,578.765,1498,7,0,0,16.275
"Entertainment",1,"media company",1.5666667,13.802775,5.844798,31.926064,34.528294,14.066388,6.801359,6.8330994,42.607216,0,0.07278519,3697.092,2479,8,6,0,551.407
"Entertainment",0,"media company",0.13333334,15.768612,5.912792,30.794123,33.701675,14.584025,7.462491,7.544891,18.141592,0,0.044130668,2054.388,708,5,4,0,408.01
"Entertainment",0,"media company",0.45,37.809425,7.011818,36.148872,31.606726,11.616332,6.79632,6.8199306,19.857656,0,0.030180225,578.765,1498,7,1,0,79.978
"Entertainment",1,"media company",0.81666666,12.525792,0,15.849792,20.97412,16.19924,23.51202,23.46483,78.57143,0,0.0005126307,662.149,9,2,4,0,67.03
"Entertainment",1,"media company",1.5666667,38.45947,8.198573,20.927116,24.947643,16.066614,15.434747,14.425307,76.52414,0,0.023517597,137.738,2352,7,5,0,29.825
"Other",0,"media company",0.76666665,47.864376,7.710105,40.730824,33.186996,10.3462715,4.127539,3.8982644,55.672623,1,0.17494568,40.634,14,10,5,0,13.691
"Entertainment",0,"media company",2.35,51.264893,0,31.131071,38.448456,13.753804,7.6840715,8.982595,36.666668,0,0.10069473,458.778,384,6,1,0,97.693
"Entertainment",0,"media company",0.6,51.264893,0,31.131071,38.448456,13.753804,7.6840715,8.982595,36.666668,0,0.10069473,458.778,384,10,1,0,43.333
"Entertainment",0,"media company",0.5,37.809425,7.011818,36.148872,31.606726,11.616332,6.79632,6.8199306,19.857656,0,0.030180225,578.765,1498,7,0,0,50.82
"News & Politics",1,"media company",0.65,19.064337,0.25750378,15.02089,29.031445,20.301567,18.144997,17.243599,63.473053,0,0.027848763,297.503,313,5,2,0,20.174
"Sports",1,"media company",0.5833333,9.99927,1.8243961,25.894892,32.356926,16.118282,11.773436,12.032069,63.136818,0,0.0033106634,578.486,366,5,0,0,44.949
"Other",0,"brand",0.93333334,61.551086,1.5974207,18.04751,33.96101,24.336763,11.653552,10.403744,48.551094,0,0.0017915438,2630.643,107,8,0,0,38.739
"Entertainment",1,"media company",0.7,12.525792,0,15.849792,20.97412,16.19924,23.51202,23.46483,78.57143,0,0.0005126307,662.149,9,3,4,0,128.192
"Sports",0,"influencer",2.4166667,15.42511,21.308746,33.887463,22.326622,5.5525494,6.875817,10.048802,11.918482,0,0.029679121,878.483,507,4,6,0,33.322
"Other",0,"brand",4.4333334,61.551086,1.5974207,18.04751,33.96101,24.336763,11.653552,10.403744,48.551094,0,0.0017915438,2630.643,107,8,4,0,19.021
"Entertainment",0,"media company",0.5,15.768612,5.912792,30.794123,33.701675,14.584025,7.462491,7.544891,18.141592,0,0.044130668,2054.388,708,6,3,0,395.675
"Sports",0,"media company",1.25,30.842865,18.116333,31.57791,29.120466,11.208296,5.3663883,4.610608,20.588236,0,0.007970611,140.926,110,8,3,0,11.787
"Entertainment",1,"media company",1.65,70.818596,13.800028,34.495903,30.349518,12.964914,4.6163845,3.7732553,74.666664,0,0.00594993,1281.06,731,12,1,0,115.191
"Sports",1,"media company",0.6166667,9.99927,1.8243961,25.894892,32.356926,16.118282,11.773436,12.032069,63.136818,0,0.0033106634,578.486,366,5,2,0,42.029
"Entertainment",0,"media company",0.5,45.61617,0.9245412,22.597652,36.656845,22.495607,8.970889,8.354465,6.9860277,1,0.00027999646,1135.606,185,3,6,0,54.574
"People & Blogs",0,"influencer",20.766666,66.687706,1.4749284,34.81551,37.463036,15.802443,5.4236035,5.020482,10.613208,1,0.095846355,2843.164,288,8,5,0,98.943
"Entertainment",1,"media company",0.8333333,13.802775,5.844798,31.926064,34.528294,14.066388,6.801359,6.8330994,42.607216,0,0.07278519,3697.092,2479,9,5,0,300.954
"Entertainment",0,"media company",1.15,15.768612,5.912792,30.794123,33.701675,14.584025,7.462491,7.544891,18.141592,1,0.044130668,2054.388,708,6,4,0,73.36
"News & Politics",1,"media company",0.6166667,19.064337,0.25750378,15.02089,29.031445,20.301567,18.144997,17.243599,63.473053,0,0.027848763,297.503,313,6,0,0,35.35
"Entertainment",0,"media company",0.23333333,15.768612,5.912792,30.794123,33.701675,14.584025,7.462491,7.544891,18.141592,0,0.044130668,2054.388,708,6,4,0,216.892
"Entertainment",0,"media company",0.36666667,15.768612,5.912792,30.794123,33.701675,14.584025,7.462491,7.544891,18.141592,0,0.044130668,2054.388,708,6,6,0,212.57
"Sports",1,"media company",0.56666666,9.99927,1.8243961,25.894892,32.356926,16.118282,11.773436,12.032069,63.136818,0,0.0033106634,578.486,366,6,6,0,32.477
"Entertainment",0,"media company",53.75,31.19296,1.571147,16.696291,25.825306,16.122192,20.152256,19.632805,18.727491,0,0.017793102,2512.159,7541,6,6,0,238.893
"Entertainment",0,"media company",0.18333334,15.768612,5.912792,30.794123,33.701675,14.584025,7.462491,7.544891,18.141592,0,0.044130668,2054.388,708,6,1,0,241.842
"Sports",0,"media company",1.0166667,30.842865,18.116333,31.57791,29.120466,11.208296,5.3663883,4.610608,20.588236,0,0.007970611,140.926,110,9,2,0,20.485
"Entertainment",0,"media company",0.21666667,15.768612,5.912792,30.794123,33.701675,14.584025,7.462491,7.544891,18.141592,0,0.044130668,2054.388,708,6,5,0,358.753
"Entertainment",0,"media company",1.1666666,15.768612,5.912792,30.794123,33.701675,14.584025,7.462491,7.544891,18.141592,1,0.044130668,2054.388,708,6,5,0,252.563
"Food & Drink",0,"influencer",0.73333335,75.29311,2.0347307,20.3812,31.660439,22.748486,12.543334,10.63181,54.901962,0,0.014364045,963.996,298,12,5,0,46.759
"Sports",1,"media company",0.65,9.99927,1.8243961,25.894892,32.356926,16.118282,11.773436,12.032069,63.136818,0,0.0033106634,578.486,366,6,5,0,64.146
"Entertainment",0,"media company",4.4166665,45.149498,3.8603096,34.42305,34.89394,14.368336,6.4860387,5.968327,63.11935,0,0.01373751,219.211,556,12,2,0,48.345
"Entertainment",0,"media company",1.0166667,31.19296,1.571147,16.696291,25.825306,16.122192,20.152256,19.632805,18.727491,0,0.017793102,2512.159,7541,6,2,0,280.719
"Entertainment",0,"media company",0.28333333,51.264893,0,31.131071,38.448456,13.753804,7.6840715,8.982595,36.666668,0,0.10069473,458.778,384,11,5,0,33.568
"Entertainment",0,"media company",2.55,27.95445,5.182669,21.898096,27.215689,16.255964,15.162929,14.28465,68.63595,0,0.13280946,240.71,285,6,1,0,16.555
"News & Politics",1,"media company",0.33333334,19.064337,0.25750378,15.02089,29.031445,20.301567,18.144997,17.243599,63.473053,0,0.027848763,297.503,313,6,4,0,20.988
"Other",1,"media company",6.9666667,30.733044,19.168304,40.011066,29.157799,6.971713,2.2779515,2.4131658,40.822742,0,0.018817589,2905.494,127,9,6,0,234.247
"Sports",1,"media company",1.2166667,8.320461,4.276618,32.664764,33.871693,12.950126,7.6875114,8.549289,73.41914,1,0.058888245,741.013,880,1,1,0,92.444
"Sports",0,"influencer",0.51666665,15.42511,21.308746,33.887463,22.326622,5.5525494,6.875817,10.048802,11.918482,0,0.029679121,878.483,507,5,0,0,100.206
"News & Politics",1,"media company",1.4,19.064337,0.25750378,15.02089,29.031445,20.301567,18.144997,17.243599,63.473053,1,0.027848763,297.503,313,7,2,0,35.896
"Other",0,"brand",0.85,61.551086,1.5974207,18.04751,33.96101,24.336763,11.653552,10.403744,48.551094,0,0.0017915438,2630.643,107,9,6,0,21.541
"Entertainment",0,"media company",0.13333334,61.96005,0,26.90383,41.604786,18.991383,6.1183834,6.3816166,30.76923,0,0.019935863,138.574,105,11,6,0,18.555
"Food & Drink",1,"influencer",1.1666666,80.92004,1.4783648,19.550823,36.86645,26.31934,8.706496,7.0785255,52.511417,0,0.026966523,265.828,407,6,2,0,11.734
"Entertainment",0,"media company",1.05,37.809425,7.011818,36.148872,31.606726,11.616332,6.79632,6.8199306,19.857656,0,0.030180225,578.765,1498,10,4,0,47.014
"Entertainment",1,"media company",12.5,77.04283,14.45233,37.520214,31.761309,11.082305,2.713504,2.4703407,71.792816,0,0.03916706,956.077,687,11,2,0,80.161
"Entertainment",0,"media company",1.5833334,15.768612,5.912792,30.794123,33.701675,14.584025,7.462491,7.544891,18.141592,1,0.044130668,2054.388,708,7,5,0,76.603
"News & Politics",1,"media company",1.8,19.064337,0.25750378,15.02089,29.031445,20.301567,18.144997,17.243599,63.473053,0,0.027848763,297.503,313,7,4,0,14.859
"Other",1,"media company",9.6,30.733044,19.168304,40.011066,29.157799,6.971713,2.2779515,2.4131658,40.822742,0,0.018817589,2905.494,127,10,0,0,161.692
"Other",1,"influencer",1.5833334,66.15324,2.2946887,31.070444,40.87562,19.572548,3.416054,2.770642,47.457626,0,0.017313916,260.438,425,6,0,0,180.415
"Entertainment",0,"media company",1.1166667,37.809425,7.011818,36.148872,31.606726,11.616332,6.79632,6.8199306,19.857656,0,0.030180225,578.765,1498,10,5,0,33.921
"Entertainment",1,"media company",2.05,77.04283,14.45233,37.520214,31.761309,11.082305,2.713504,2.4703407,71.792816,0,0.03916706,956.077,687,11,4,0,284.556
"Entertainment",1,"media company",0.1,6.8522415,6.9064403,35.06648,30.825603,9.792261,7.9767957,9.432424,61.05527,0,0.026843278,233.348,458,6,3,0,14.347
"Other",1,"media company",1.3833333,30.733044,19.168304,40.011066,29.157799,6.971713,2.2779515,2.4131658,40.822742,0,0.018817589,2905.494,127,10,4,0,356.254
"Entertainment",1,"media company",0.51666665,68.87596,8.112703,41.57929,32.59819,10.104525,3.9411657,3.6641285,47.87738,0,0.018611968,1795.24,126,12,2,0,211.21
"Entertainment",1,"media company",1.5,6.8522415,6.9064403,35.06648,30.825603,9.792261,7.9767957,9.432424,61.05527,1,0.026843278,233.348,458,6,0,0,22.892
"Entertainment",0,"media company",3.0833333,25.778051,2.2062068,41.03131,36.70179,10.715643,4.685424,4.6596293,41.276825,0,0.040223353,426.54,149,9,2,0,77.431
"Sports",1,"media company",0.68333334,8.320461,4.276618,32.664764,33.871693,12.950126,7.6875114,8.549289,73.41914,0,0.058888245,741.013,880,3,2,0,111.784
"Entertainment",1,"brand",0.2,40.91119,3.6778064,25.736189,30.993992,14.740877,12.655252,12.195885,86.666664,0,0.004689572,640.351,223,9,5,0,21.094
"Entertainment",1,"media company",7.9,9.8866005,5.4984493,37.67791,34.05509,10.9907465,5.433323,6.3444786,63.039513,0,0.015340863,206.271,38,10,5,0,171.232
"News & Politics",1,"media company",0.73333335,19.064337,0.25750378,15.02089,29.031445,20.301567,18.144997,17.243599,63.473053,0,0.027848763,297.503,313,8,6,0,14.111
"General Interest",1,"media company",1.1666666,37.165012,3.9920428,16.693565,26.678446,19.388222,17.250755,15.996969,82.20859,0,0.040438768,547.252,2232,11,4,0,65.545
"Entertainment",0,"media company",5.25,31.19296,1.571147,16.696291,25.825306,16.122192,20.152256,19.632805,18.727491,0,0.017793102,2512.159,7541,7,4,0,206.595
"Entertainment",1,"media company",1.3833333,28.944565,5.9970284,22.059557,27.234137,17.035625,14.266523,13.407126,72.05832,0,0.07082427,385.37,2106,10,3,0,42.034
"News & Politics",1,"media company",1.0833334,19.064337,0.25750378,15.02089,29.031445,20.301567,18.144997,17.243599,63.473053,0,0.027848763,297.503,313,8,2,0,85.406
"Entertainment",1,"media company",0.6666667,81.46018,2.502887,32.677635,36.791443,18.5879,5.010902,4.4292336,23.809525,0,1.1714015e-05,306.294,37,11,2,0,11.901
"Sports",1,"media company",1.8833333,8.320461,4.276618,32.664764,33.871693,12.950126,7.6875114,8.549289,73.41914,0,0.058888245,741.013,880,3,3,0,189.457
"Entertainment",1,"media company",1.1166667,6.8522415,6.9064403,35.06648,30.825603,9.792261,7.9767957,9.432424,61.05527,0,0.026843278,233.348,458,7,4,0,73.143
"Entertainment",0,"media company",0.78333336,15.768612,5.912792,30.794123,33.701675,14.584025,7.462491,7.544891,18.141592,0,0.044130668,2054.388,708,8,2,0,380.856
"Sports",1,"media company",0.16666667,9.99927,1.8243961,25.894892,32.356926,16.118282,11.773436,12.032069,63.136818,0,0.0033106634,578.486,366,8,6,0,28.205
"Entertainment",1,"media company",25.6,9.8866005,5.4984493,37.67791,34.05509,10.9907465,5.433323,6.3444786,63.039513,1,0.015340863,206.271,38,11,5,1,34.246
"News & Politics",1,"media company",0.45,19.064337,0.25750378,15.02089,29.031445,20.301567,18.144997,17.243599,63.473053,0,0.027848763,297.503,313,8,4,0,23.41
"Entertainment",1,"media company",0.8,28.944565,5.9970284,22.059557,27.234137,17.035625,14.266523,13.407126,72.05832,0,0.07082427,385.37,2106,11,0,0,20.325
"Other",1,"media company",3.7166667,30.733044,19.168304,40.011066,29.157799,6.971713,2.2779515,2.4131658,40.822742,0,0.018817589,2905.494,127,11,2,0,447.635
"Entertainment",0,"media company",1.45,37.809425,7.011818,36.148872,31.606726,11.616332,6.79632,6.8199306,19.857656,0,0.030180225,578.765,1498,11,2,0,35.719
"Sports",0,"influencer",1.4166666,15.42511,21.308746,33.887463,22.326622,5.5525494,6.875817,10.048802,11.918482,1,0.029679121,878.483,507,7,1,0,38.576
"Entertainment",1,"media company",9.85,77.04283,14.45233,37.520214,31.761309,11.082305,2.713504,2.4703407,71.792816,0,0.03916706,956.077,687,12,5,0,61.607
"Entertainment",1,"media company",1.0166667,50.046043,1.8988557,12.158836,26.731018,22.811022,18.99381,17.40646,77.846535,0,0.027487054,897.328,1370,10,4,0,69.641
"Sports",1,"media company",1.3,10.8597,9.606157,35.367447,30.578188,10.044635,6.5816345,7.8219414,67.40286,0,0.073743895,219.146,955,12,0,0,10.064
"Entertainment",0,"media company",11.333333,25.778051,2.2062068,41.03131,36.70179,10.715643,4.685424,4.6596293,41.276825,1,0.040223353,426.54,149,10,4,0,36.661
"Entertainment",0,"media company",10.6,25.778051,2.2062068,41.03131,36.70179,10.715643,4.685424,4.6596293,41.276825,1,0.040223353,426.54,149,10,4,0,21.83
"Entertainment",1,"media company",0.15,9.8866005,5.4984493,37.67791,34.05509,10.9907465,5.433323,6.3444786,63.039513,0,0.015340863,206.271,38,11,1,0,14.822
"Sports",1,"media company",0.93333334,12.180419,3.4814065,29.82903,34.545998,15.737742,8.107069,8.298754,10.36036,0,0.04179458,3379.508,1480,12,4,0,217.313
"Entertainment",0,"media company",0.8666667,37.809425,7.011818,36.148872,31.606726,11.616332,6.79632,6.8199306,19.857656,0,0.030180225,578.765,1498,12,2,0,28.926
"Entertainment",1,"media company",0.71666664,13.802775,5.844798,31.926064,34.528294,14.066388,6.801359,6.8330994,42.607216,0,0.07278519,3697.092,2479,11,0,0,476.493
"Entertainment",1,"media company",1.5333333,6.8522415,6.9064403,35.06648,30.825603,9.792261,7.9767957,9.432424,61.05527,0,0.026843278,233.348,458,8,3,0,219.691
"Sports",1,"media company",0.5,9.99927,1.8243961,25.894892,32.356926,16.118282,11.773436,12.032069,63.136818,0,0.0033106634,578.486,366,10,4,0,39.793
"News & Politics",1,"media company",0.4,19.064337,0.25750378,15.02089,29.031445,20.301567,18.144997,17.243599,63.473053,0,0.027848763,297.503,313,9,6,0,49.654
"Other",0,"brand",0.8666667,61.551086,1.5974207,18.04751,33.96101,24.336763,11.653552,10.403744,48.551094,0,0.0017915438,2630.643,107,10,3,0,46.144
"Sports",0,"influencer",0.36666667,15.42511,21.308746,33.887463,22.326622,5.5525494,6.875817,10.048802,11.918482,0,0.029679121,878.483,507,8,0,0,140.174
"Other",0,"brand",1.8166667,61.551086,1.5974207,18.04751,33.96101,24.336763,11.653552,10.403744,48.551094,0,0.0017915438,2630.643,107,10,4,0,33.348
